Token,District,Area,Rooms,Floor,Parking,Storage,Elevator,Exact_Price,Age,Price_per_meter
gaCs-5HJ,مسعودیه,60.0,1.0,2.0,False,False,True,5100000256,13.0,85000004.26666667
gaC4gtmc,مسعودیه,54.0,1.0,1.0,True,True,False,5200000000,23.0,96296296.2962963
gaCs-LnB,مسعودیه,75.0,2.0,1.0,True,True,True,8499999744,13.0,113333329.92
Qa0XI1sb,مسعودیه,44.0,1.0,3.0,False,True,True,4550000128,19.0,103409093.81818181
gaC8N-Ry,مسعودیه,108.0,2.0,1.0,True,True,True,12999999488,1.0,120370365.62962963
gaCYdrmt,مسعودیه,65.0,1.0,3.0,True,True,True,7150000128,7.0,110000001.96923077
QaBLig23,مسعودیه,46.0,1.0,4.0,True,False,True,6000000000,1.0,130434782.60869566
gaCsdwe0,مسعودیه,72.0,2.0,2.0,True,True,True,8700000256,2.0,120833336.8888889
gaDs2aGH,مسعودیه,78.0,2.0,3.0,True,True,True,8700000256,7.0,111538464.82051282
gaD0EFxk,مسعودیه,77.0,2.0,2.0,True,True,True,9240000512,5.0,120000006.64935064
gaCAhOo8,مسعودیه,55.0,1.0,3.0,True,True,False,5800000000,13.0,105454545.45454545
QaM2z549,مسعودیه,52.0,1.0,2.0,True,False,True,6800000000,1.0,130769230.76923077
gaCgdC66,مسعودیه,51.0,1.0,1.0,True,True,False,5350000128,23.0,104901963.29411764
gaCgNaNJ,مسعودیه,108.0,2.0,1.0,True,True,True,12999999488,0.0,120370365.62962963
QaxrLykH,مسعودیه,55.0,1.0,3.0,True,True,True,4950000128,13.0,90000002.32727273
Qay_hXa9,مسعودیه,55.0,1.0,2.0,False,True,False,4249999872,21.0,77272724.94545455
gaDs5HTn,مشیریه,110.0,2.0,6.0,True,True,True,16999999488,0.0,154545449.8909091
gaDIZW8a,مشیریه,40.0,1.0,4.0,False,True,False,3300000000,15.0,82500000.0
gaDUo2LI,مشیریه,55.0,1.0,3.0,True,True,False,5100000256,20.0,92727277.38181818
gaDYVc2j,مشیریه,107.0,2.0,7.0,True,True,True,13379999744,0.0,125046726.57943925
gaDUViQb,مشیریه,128.0,3.0,6.0,True,True,True,16000000000,0.0,125000000.0
gaDskWqu,مشیریه,140.0,3.0,6.0,True,True,True,16800000000,0.0,120000000.0
gaDI0FnU,مشیریه,131.0,3.0,3.0,True,True,True,16499999744,1.0,125954196.51908398
gaD0zxNY,مشیریه,53.0,1.0,4.0,True,True,False,5200000000,25.0,98113207.5471698
Qa_jy9-e,مشیریه,72.0,2.0,4.0,True,True,False,8499999744,16.0,118055552.0
QafvbPZK,مشیریه,140.0,3.0,6.0,True,True,True,15399999488,1.0,109999996.34285714
gaDcSrLB,مشیریه,111.0,2.0,5.0,True,True,True,13799999488,0.0,124324319.7117117
gaDQCi-Q,مشیریه,101.0,2.0,2.0,True,True,True,12600000512,1.0,124752480.31683168
QapLdwGh,مشیریه,125.0,2.0,4.0,True,True,True,12499999744,13.0,99999997.952
gaC8_B1X,مشیریه,134.0,3.0,2.0,True,True,True,16800000000,0.0,125373134.3283582
gaC0eKpK,مشیریه,156.0,3.0,2.0,True,True,True,19499999232,0.0,124999995.07692307
gaCsOYbL,مشیریه,65.0,2.0,4.0,False,True,True,7449999872,11.0,114615382.64615385
gaCYOAaK,مشیریه,155.0,3.0,1.0,True,True,True,19399999488,0.0,125161287.01935484
gaCAeljj,مشیریه,136.0,3.0,6.0,True,True,True,17300000768,0.0,127205888.0
gaCkNYMw,مشیریه,68.0,2.0,3.0,False,True,True,7400000000,7.0,108823529.41176471
Qa5vK9i7,مشیریه,72.0,2.0,3.0,True,True,False,7449999872,20.0,103472220.44444445
gaCsdrz3,مشیریه,52.0,1.0,2.0,False,False,False,4449999872,23.0,85576920.61538461
gaCAucNt,مشیریه,78.0,2.0,4.0,True,True,False,7500000256,15.0,96153849.43589744
gaC89mar,مشیریه,135.0,3.0,2.0,True,True,True,16800000000,0.0,124444444.44444445
gaCQtHJk,مشیریه,66.0,2.0,2.0,False,True,False,7000000000,21.0,106060606.06060606
gaCwtxhO,مشیریه,47.0,1.0,5.0,False,True,True,4499999744,22.0,95744675.40425532
Qaoz7GVU,مطهری,64.0,1.0,4.0,False,False,False,4499999744,34.0,70312496.0
gaC889F6,مظاهری,59.0,2.0,1.0,True,False,True,4184999936,8.0,70932202.30508475
gaDwUVzj,مقدم,75.0,2.0,2.0,True,True,True,8000000000,2.0,106666666.66666667
gaD0h2B-,مقدم,70.0,1.0,3.0,False,False,True,6860000256,10.0,98000003.65714286
Qax7pfS4,مقدم,94.0,2.0,0.0,False,True,True,4649999872,19.0,49468083.74468085
gaCAfyZc,مقدم,58.0,1.0,1.0,False,False,False,4499999744,10.0,77586202.48275863
gaCMuarl,مقدم,104.0,2.0,5.0,True,False,True,11960000512,0.0,115000004.92307693
gaCI-bAV,مقدم,96.0,2.0,5.0,True,True,True,9600000000,3.0,100000000.0
Qa6f-ifm,مقدم,41.0,1.0,2.0,False,True,False,4350000128,20.0,106097564.09756097
gaDwEm6W,مقدم,53.0,1.0,5.0,False,False,True,4750000128,7.0,89622643.9245283
gaCcNr48,مقدم,70.0,1.0,3.0,True,False,False,5299999744,14.0,75714282.05714285
Qa7zRM_o,منیریه,100.0,2.0,2.0,True,True,True,22499999744,2.0,224999997.44
gaD0a4kF,منیریه,120.0,2.0,2.0,True,True,True,26499999744,11.0,220833331.2
gaD8lksc,منیریه,110.0,2.0,5.0,True,True,True,22000001024,0.0,200000009.3090909
QawrXt3P,منیریه,98.0,3.0,4.0,True,True,True,17999998976,3.0,183673458.9387755
gaDA0jgc,منیریه,105.0,2.0,1.0,True,False,True,19000000512,1.0,180952385.82857144
gaD8zFnO,منیریه,160.0,3.0,4.0,True,True,True,35499999232,0.0,221874995.2
gaDQzTr9,منیریه,50.0,1.0,4.0,True,True,True,8999999488,17.0,179999989.76
Qa7XkufB,منیریه,115.0,2.0,6.0,True,True,True,27599998976,8.0,239999991.09565216
Qa6XPQ_0,منیریه,162.0,3.0,2.0,True,True,True,36800000000,1.0,227160493.8271605
Qa5XuB2r,منیریه,160.0,3.0,1.0,True,True,True,36800000000,1.0,230000000.0
Qav32igN,منیریه,82.0,2.0,2.0,True,True,True,16300000256,1.0,198780490.92682928
gaDghT7e,منیریه,80.0,2.0,3.0,False,True,False,9580000256,25.0,119750003.2
gaD8gBAa,منیریه,90.0,2.0,3.0,False,True,False,9799999488,13.0,108888883.2
gaDQQ97R,منیریه,52.0,1.0,4.0,True,True,True,8190000128,15.0,157500002.46153846
gaDAQ70G,منیریه,55.0,2.0,3.0,False,True,False,6000000000,20.0,109090909.0909091
Qa-PxcCR,منیریه,45.0,1.0,4.0,False,True,False,4849999872,20.0,107777774.93333334
gaCwPrfB,منیریه,86.0,2.0,3.0,True,True,True,15500000256,9.0,180232561.11627907
gaCkvhWN,منیریه,69.0,2.0,2.0,True,True,True,13799999488,4.0,199999992.57971016
gaCgfKPu,منیریه,110.0,2.0,1.0,False,True,True,16700000256,13.0,151818184.14545456
QavLvU3U,منیریه,116.0,2.0,1.0,True,True,True,19000000512,1.0,163793107.86206895
gaCYPM_b,منیریه,103.0,2.0,1.0,True,True,True,19499999232,2.0,189320380.89320388
gaCQPjTF,منیریه,106.0,3.0,2.0,True,True,True,15000000512,16.0,141509438.79245284
gaCEfkY4,منیریه,122.0,2.0,2.0,True,True,True,24000000000,6.0,196721311.47540984
gaCEPBlm,منیریه,50.0,1.0,4.0,True,True,True,8400000000,16.0,168000000.0
gaBcrFNi,منیریه,76.0,2.0,3.0,False,True,False,7350000128,30.0,96710528.0
QamvR5no,منیریه,114.0,3.0,5.0,True,True,True,22799998976,3.0,199999991.01754385
gaC4--Ex,منیریه,82.0,2.0,2.0,True,True,True,16800000000,0.0,204878048.7804878
QaffmDk8,منیریه,160.0,3.0,4.0,True,True,True,35000000512,1.0,218750003.2
gaCwOBoN,منیریه,88.0,2.0,4.0,False,True,False,9799999488,15.0,111363630.54545455
Qa1z_SAc,منیریه,150.0,3.0,2.0,True,True,True,37499998208,1.0,249999988.05333334
Qa3flkd_,منیریه,75.0,2.0,6.0,False,True,True,14200000512,1.0,189333340.16
gaCgbxHq,منیریه,58.0,1.0,2.0,True,False,False,7500000256,23.0,129310349.2413793
gaCAuDdY,منیریه,100.0,2.0,3.0,True,True,True,19499999232,8.0,194999992.32
gaCs7Vdn,منیریه,53.0,1.0,4.0,True,True,True,8099999744,15.0,152830183.8490566
gaCwA817,منیریه,52.0,1.0,3.0,False,True,False,4700000256,20.0,90384620.3076923
QavjTMIF,منیریه,82.0,2.0,2.0,True,True,True,17100000256,1.0,208536588.4878049
gaDIS-ue,منیریه,52.0,1.0,4.0,True,True,True,8300000256,15.0,159615389.53846154
gaCcerid,منیریه,143.0,3.0,4.0,True,True,True,27499999232,0.0,192307686.93706295
gaCEAM_k,منیریه,100.0,2.0,2.0,True,True,True,19000000512,0.0,190000005.12
gaDEyI_F,مهرآباد,55.0,1.0,3.0,False,True,True,6750000128,5.0,122727275.05454545
gaC4toLs,مهرآباد,51.0,1.0,3.0,True,True,False,4620000256,21.0,90588240.31372549
gaCQPgNm,مهرآباد,157.0,3.0,2.0,True,True,True,24180000768,2.0,154012743.74522293
gaCkNRfl,مهرآباد,107.0,3.0,5.0,True,False,True,16579999744,1.0,154953268.63551402
gaCotCE7,مهرآباد,72.0,2.0,0.0,True,True,False,7100000256,26.0,98611114.66666667
gaDgSYDP,مهرآباد جنوبی,50.0,1.0,2.0,False,True,False,5550000128,25.0,111000002.56
gaAUTDqI,مهرآباد جنوبی,55.0,1.0,1.0,True,True,True,4000000000,3.0,72727272.72727273
QanLYvyi,مهرآباد جنوبی,54.0,1.0,1.0,False,True,True,6499999744,15.0,120370365.62962963
Qa5zqfMg,مهران,86.0,1.0,7.0,True,True,True,25999998976,5.0,302325569.4883721
Qa6bipds,مهران,92.0,2.0,4.0,True,True,False,12400000000,17.0,134782608.6956522
gaA06dkg,مهران,136.0,3.0,3.0,True,True,True,48000000000,1.0,352941176.4705882
gaDcVmU8,مهران,73.0,1.0,1.0,True,True,True,14499999744,18.0,198630133.47945204
gaDUF6Pa,مهران,70.0,2.0,4.0,True,True,True,17200001024,17.0,245714300.34285715
Qa4jNpJO,مهران,250.0,3.0,4.0,True,True,True,79000002560,1.0,316000010.24
Qau__LJt,مهران,175.0,3.0,3.0,True,True,True,44999999488,9.0,257142854.21714285
gaDIEPVo,مهران,77.0,2.0,2.0,True,True,False,17999998976,24.0,233766220.46753246
Qa3HE34t,مهران,70.0,2.0,5.0,True,True,True,16999999488,20.0,242857135.54285714
Qa53vhgt,مهران,131.0,3.0,5.0,True,True,True,46999998464,3.0,358778614.22900766
gaDMCIgZ,مهران,125.0,3.0,4.0,True,True,True,48000000000,1.0,384000000.0
Qa5Xa5aM,مهران,135.0,3.0,5.0,True,True,True,44000002048,1.0,325925941.0962963
gaBQOgQG,مهران,175.0,3.0,3.0,True,True,True,43399999488,12.0,247999997.07428572
gaCo9JvU,مهران,67.0,2.0,1.0,True,True,False,7849999872,12.0,117164177.19402985
Qa5Tspan,مهران,75.0,2.0,2.0,True,True,True,16499999744,17.0,219999996.58666667
gaCsv7j9,مهران,116.0,2.0,2.0,True,True,True,29990000640,2.0,258534488.27586207
gaC0eKJL,مهران,115.0,2.0,2.0,True,True,True,30000001024,5.0,260869574.12173912
gaCEf9ZC,مهران,115.0,2.0,1.0,True,True,True,35000000512,7.0,304347830.53913045
gaCouNF6,مهران,202.0,3.0,1.0,True,True,True,54000001024,16.0,267326737.74257424
Qa4f4e9-,مهران,75.0,2.0,2.0,True,True,True,18200000512,26.0,242666673.49333334
gaCYOLfD,مهران,229.0,3.0,8.0,True,True,True,76000002048,1.0,331877738.2008734
gaCMOe3T,مهران,74.0,2.0,5.0,True,True,True,17899999232,10.0,241891881.5135135
gaCIeJF7,مهران,114.0,2.0,4.0,True,True,True,30499999744,4.0,267543857.40350878
gaCIOJiL,مهران,117.0,2.0,5.0,True,True,True,25999998976,17.0,222222213.47008547
gaC4dlVR,مهران,193.0,3.0,8.0,True,True,True,62999998464,1.0,326424862.507772
gaAAmVwf,مهران,71.0,2.0,5.0,True,True,True,17649999872,17.0,248591547.49295774
gaBsIKCV,مهران,136.0,3.0,2.0,True,True,True,49200001024,1.0,361764713.4117647
Qa4Lbf9V,مهران,130.0,3.0,4.0,True,True,True,51999997952,1.0,399999984.24615383
gaCYeu6d,مهران,116.0,2.0,2.0,True,True,True,30000001024,2.0,258620698.4827586
gaCIuphx,مهران,201.0,3.0,8.0,True,True,True,65999998976,1.0,328358203.8606965
Qa8j4xPH,مهران,140.0,3.0,3.0,True,True,True,44800000000,1.0,320000000.0
gaDk41Xx,مهران (سیدخندان),86.0,1.0,4.0,True,True,True,24000000000,17.0,279069767.44186044
QavfiMPf,مهران (سیدخندان),127.0,3.0,3.0,True,True,True,31499999232,1.0,248031490.01574802
gaDg11QC,مهران (سیدخندان),80.0,2.0,2.0,True,True,True,22400000000,18.0,280000000.0
Qa-bNa36,مهران (سیدخندان),102.0,2.0,1.0,True,True,True,27900000256,21.0,273529414.2745098
gaDIjoFq,مهران (سیدخندان),150.0,3.0,4.0,True,True,True,40000000000,25.0,266666666.66666666
QasfVmgb,مهران (سیدخندان),82.0,2.0,2.0,True,True,True,27000000512,8.0,329268298.9268293
gaDsS9yA,مهران (سیدخندان),75.0,2.0,3.0,True,True,True,20500000768,19.0,273333343.5733333
Qa57KdQT,مهران (سیدخندان),100.0,2.0,1.0,True,True,True,28299999232,23.0,282999992.32
gaDkhg6O,مهران (سیدخندان),59.0,1.0,2.0,True,True,False,11150000128,21.0,188983053.01694915
Qaa3gALD,مهران (سیدخندان),110.0,2.0,1.0,True,True,True,38000001024,1.0,345454554.76363635
gaCQOjDj,مهران (سیدخندان),105.0,2.0,2.0,True,True,True,36500000768,0.0,347619054.93333334
gaAcy6se,مهران (سیدخندان),95.0,2.0,1.0,True,True,True,28999999488,2.0,305263152.50526315
gaCIP1wZ,مهران (سیدخندان),110.0,2.0,2.0,True,True,True,35000000512,5.0,318181822.8363636
gaCY8H0O,مهران (سیدخندان),140.0,3.0,2.0,True,True,True,38000001024,7.0,271428578.74285716
Qa3Xx9P-,مهران (سیدخندان),127.0,3.0,2.0,True,True,True,31499999232,1.0,248031490.01574802
gaC4deqS,مهران (سیدخندان),110.0,2.0,1.0,True,True,True,34500001792,0.0,313636379.92727274
gaCIu8q2,مهران (سیدخندان),85.0,2.0,3.0,True,False,False,16300000256,27.0,191764708.89411765
QamnfcJQ,مهران (سیدخندان),100.0,2.0,3.0,True,True,True,25200001024,2.0,252000010.24
QazHCUeV,مهران (سیدخندان),72.0,2.0,2.0,True,True,True,17500000256,1.0,243055559.1111111
Qa2DAFtp,مهران (سیدخندان),112.0,2.0,1.0,True,True,False,22000001024,21.0,196428580.57142857
gaCcPCJP,مهران (سیدخندان),85.0,2.0,3.0,True,False,False,16300000256,25.0,191764708.89411765
Qa7DB0uF,مهران (سیدخندان),120.0,2.0,3.0,True,True,True,44400001024,0.0,370000008.53333336
gaBAfr8R,مهران (سیدخندان),110.0,2.0,5.0,True,True,True,38499999744,1.0,349999997.6727273
gaCsd_Lx,مهران (سیدخندان),120.0,2.0,3.0,True,True,True,41999998976,1.0,349999991.46666664
Qa1jbcas,مهران (سیدخندان),140.0,3.0,3.0,True,True,True,48000000000,2.0,342857142.85714287
Qaorml9f,مهران (سیدخندان),91.0,2.0,5.0,True,True,True,25479999488,1.0,279999994.37362635
gaD0Zs48,مولوی,78.0,2.0,2.0,False,True,False,8000000000,15.0,102564102.56410256
gaCkfik2,مولوی,66.0,1.0,3.0,True,True,True,5550000128,7.0,84090911.03030303
gaC0OET3,مولوی,54.0,1.0,0.0,False,True,False,3500000000,20.0,64814814.81481481
QaRHhjdd,مولوی,65.0,1.0,2.0,True,True,True,6824999936,1.0,104999999.01538461
gaCo9T1N,مولوی,75.0,2.0,3.0,False,True,False,5849999872,24.0,77999998.29333334
gaDA4QEh,میدان ولیعصر,84.0,2.0,1.0,True,False,False,15699999744,25.0,186904758.85714287
QavjZhby,میدان ولیعصر,68.0,1.0,1.0,False,True,True,12240000000,25.0,180000000.0
gaDA5VUo,میرداماد,126.0,2.0,2.0,True,True,True,44000002048,2.0,349206365.46031743
Qa8rVifU,میرداماد,98.0,2.0,0.0,True,True,True,28500000768,32.0,290816334.36734694
QaxPPh9I,میرداماد,110.0,2.0,6.0,True,True,True,40000000000,2.0,363636363.6363636
gaDMn64u,میرداماد,104.0,2.0,4.0,True,True,True,35000000512,15.0,336538466.46153843
gaCUizrL,میرداماد,62.0,1.0,5.0,True,True,True,28500000768,5.0,459677431.7419355
Qasn5L3e,میرداماد,200.0,3.0,1.0,True,True,True,74999996416,1.0,374999982.08
QasXrACN,میرداماد,100.0,2.0,3.0,True,True,True,36999999488,1.0,369999994.88
Qa8blxvL,میرداماد,130.0,3.0,3.0,True,True,True,57000001536,3.0,438461550.27692306
gaDIWBNS,میرداماد,105.0,2.0,3.0,True,True,False,24999999488,27.0,238095233.2190476
gaDMlxw_,میرداماد,95.0,2.0,4.0,True,True,True,33699999744,0.0,354736839.41052634
gaDk06mq,میرداماد,70.0,1.0,1.0,True,True,False,22799998976,21.0,325714271.0857143
Qa8bUHgF,میرداماد,200.0,3.0,1.0,True,True,True,73000001536,1.0,365000007.68
gaDkkfSi,میرداماد,125.0,2.0,3.0,True,True,True,35499999232,30.0,283999993.856
gaDoEASQ,میرداماد,135.0,3.0,3.0,True,True,True,60000002048,1.0,444444459.6148148
QawvGfm_,میرداماد,199.0,3.0,5.0,True,True,True,51999997952,21.0,261306522.37185928
gaDcEFkT,میرداماد,255.0,4.0,5.0,True,True,True,85000003584,20.0,333333347.3882353
gaCIPGy8,میرداماد,260.0,4.0,1.0,False,False,False,62000001024,27.0,238461542.4
gaD8TFLD,میرداماد,163.0,3.0,1.0,True,True,True,65000001536,1.0,398773015.5582822
gaDYhPtA,میرداماد,150.0,3.0,5.0,True,True,True,67000000512,0.0,446666670.08
Qa5TJmFX,میرداماد,114.0,2.0,2.0,True,True,True,46499999744,1.0,407894734.5964912
gaCkvhk8,میرداماد,200.0,3.0,5.0,True,True,True,79000002560,2.0,395000012.8
gaB8IVWa,میرداماد,200.0,3.0,3.0,True,True,True,60000002048,16.0,300000010.24
gaDATEF_,میرداماد,125.0,2.0,3.0,True,True,True,44000002048,1.0,352000016.384
gaD4yvQ5,میرداماد,110.0,2.0,2.0,True,True,True,56000000000,0.0,509090909.09090906
Qalb_hnq,میرداماد,80.0,2.0,1.0,False,True,True,15500000256,20.0,193750003.2
Qa6nfz34,میرداماد,117.0,2.0,4.0,True,True,True,36999999488,11.0,316239311.8632479
gaAQI1qn,میرداماد,65.0,1.0,1.0,True,True,True,24999999488,1.0,384615376.73846155
Qa_3SE30,میرداماد,140.0,3.0,5.0,True,True,True,60999999488,1.0,435714282.05714285
gaD8RxMl,میرداماد,120.0,2.0,5.0,True,True,True,35999997952,20.0,299999982.93333334
Qan_I8Cy,میرداماد,290.0,4.0,5.0,True,True,True,99999997952,1.0,344827579.1448276
gaDkxrQ0,میرداماد,133.0,3.0,3.0,True,True,True,56900001792,3.0,427819562.34586465
QavLZ93a,میرداماد,115.0,2.0,1.0,True,True,True,32500000768,17.0,282608702.3304348
QauTxi7M,میرداماد,89.0,2.0,2.0,True,True,True,36999999488,1.0,415730331.3258427
gaAsmmnA,میرداماد,200.0,3.0,2.0,True,True,True,61700001792,20.0,308500008.96
QafvM90W,میرداماد,240.0,3.0,4.0,True,True,True,95000002560,1.0,395833344.0
gaD8ASUL,میرداماد,295.0,4.0,5.0,True,True,True,73750003712,0.0,250000012.58305085
Qa3rRPHh,میرداماد,280.0,4.0,2.0,True,True,True,105000001536,1.0,375000005.48571426
gaD4Q1tx,میرداماد,125.0,2.0,3.0,True,True,True,44999999488,0.0,359999995.904
gaAwX_Iy,میرداماد,200.0,3.0,2.0,True,True,True,60000002048,15.0,300000010.24
gaDgQOJ5,میرداماد,158.0,3.0,3.0,True,True,True,46999998464,18.0,297468344.70886075
gaDEgk6p,میرداماد,180.0,3.0,5.0,True,True,True,62000001024,10.0,344444450.1333333
gaCkPuAN,میرداماد,135.0,3.0,4.0,True,True,True,57000001536,5.0,422222233.6
gaBk-V09,میرداماد,104.0,2.0,2.0,True,True,True,35000000512,15.0,336538466.46153843
gaCsO-v-,میرداماد,125.0,2.0,2.0,True,True,True,43699998720,3.0,349599989.76
QaoXrCPA,میرداماد,66.0,1.0,5.0,True,True,True,28500000768,1.0,431818193.45454544
gaCAft-w,میرداماد,130.0,3.0,4.0,True,True,True,54000001024,7.0,415384623.26153845
Qa2LRbrr,میرداماد,139.0,3.0,4.0,True,True,True,48000000000,3.0,345323741.0071942
Qalj_n0G,میرداماد,200.0,3.0,2.0,True,True,True,82400002048,1.0,412000010.24
gaAgLRj9,میرداماد,126.0,2.0,3.0,True,True,True,44000002048,2.0,349206365.46031743
Qacb_Gtl,میرداماد,65.0,1.0,5.0,True,True,True,29899999232,1.0,459999988.1846154
Qa7rhemx,میرداماد,150.0,3.0,5.0,True,True,True,62999998464,1.0,419999989.76
gaCwu23M,میرداماد,90.0,2.0,1.0,True,True,True,28000000000,25.0,311111111.1111111
gaCoupX4,میرداماد,120.0,2.0,2.0,True,True,True,44849999872,2.0,373749998.93333334
gaCo-m9I,میرداماد,175.0,3.0,2.0,True,True,True,64749998080,3.0,369999989.0285714
Qa17fUP3,میرداماد,200.0,3.0,6.0,True,True,True,76999999488,3.0,384999997.44
gaC0debO,میرداماد,200.0,3.0,1.0,True,True,True,73999998976,1.0,369999994.88
gaCIuYr_,میرداماد,150.0,3.0,3.0,True,True,True,74999996416,0.0,499999976.1066667
gaCE-XsS,میرداماد,127.0,3.0,2.0,False,True,False,25999998976,30.0,204724401.38582677
gaCA-SHK,میرداماد,115.0,2.0,2.0,True,True,True,46000001024,1.0,400000008.90434784
gaBo5pEh,میرداماد,117.0,2.0,5.0,True,True,True,35100000256,20.0,300000002.1880342
gaC0ti2f,میرداماد,100.0,2.0,1.0,True,True,True,36500000768,2.0,365000007.68
QavTja0s,میرداماد,75.0,2.0,4.0,True,True,True,32999999488,1.0,439999993.17333335
QanPUTpD,میرداماد,80.0,1.0,3.0,True,True,True,24999999488,4.0,312499993.6
gaBkYYdU,میرداماد,90.0,2.0,5.0,True,True,True,42500001792,0.0,472222242.1333333
Qa4TkzVE,میرداماد,208.0,3.0,4.0,True,True,True,51999997952,21.0,249999990.15384614
gaBQePiT,میرداماد,120.0,2.0,5.0,True,True,True,35999997952,21.0,299999982.93333334
QawbJOAh,میرداماد,80.0,1.0,0.0,False,False,True,15500000256,24.0,193750003.2
gaBAKqpK,میرداماد,150.0,3.0,3.0,True,True,True,62000001024,2.0,413333340.16
gaAQGhG5,میرداماد,205.0,3.0,6.0,True,True,True,95000002560,1.0,463414646.63414633
QayHAla8,میرداماد,100.0,2.0,3.0,True,True,True,27499999232,21.0,274999992.32
gaC8eYAJ,میرداماد,72.0,1.0,1.0,False,False,False,20999999488,30.0,291666659.5555556
gaCo-EMf,میرداماد,155.0,3.0,2.0,False,True,False,34500001792,26.0,222580656.72258064
gaCAOcTm,میرداماد,130.0,3.0,4.0,True,True,True,50700001280,2.0,390000009.84615386
gaC0NA3k,میرداماد,75.0,1.0,0.0,False,True,True,13500000256,27.0,180000003.41333333
gaCktht2,میرداماد,120.0,2.0,5.0,True,True,True,35999997952,20.0,299999982.93333334
Qa67Pvwo,میرداماد,190.0,3.0,4.0,True,True,True,73000001536,1.0,384210534.4
